res.wisedu.com 172.16.6.4 [15/Dec/2017:10:00:15 +0800] "GET /statistics/res?/emapform/vaildate.html&callback=__jp0 HTTP/1.1" 200 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 0.000 -
res.wisedu.com 172.16.6.4 [15/Dec/2017:10:00:44 +0800] "GET /statistics/res?/picker-select&callback=__jp0 HTTP/1.1" 200 0 "http://res.wisedu.com/picker-select" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0" 0.000 -
res.wisedu.com 172.16.4.111 [15/Dec/2017:10:07:31 +0800] "GET /statistics/mf?wx=0&dd=0&cp=0&sdk=0.2.47&mt=1.0.68&em=&rq=1&callback=__jp0 HTTP/1.1" 200 2 "http://localhost:8080/emap/sys/swmxsqjapp/*default/index.do" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1" 0.000 -
res.wisedu.com 172.16.6.4 [15/Dec/2017:10:08:10 +0800] "GET /statistics/res?/&callback=__jp0 HTTP/1.1" 304 0 "http://res.wisedu.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.89 Safari/537.36" 0.000 -
res.wisedu.com 172.16.4.111 [15/Dec/2017:10:08:24 +0800] "GET /statistics/mf?wx=0&dd=0&cp=0&sdk=0.2.47&mt=1.0.68&em=&rq=1&callback=__jp0 HTTP/1.1" 200 2 "http://localhost:8080/emap/sys/swmxsqjapp/*default/index.do" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1" 0.000 -
res.wisedu.com 172.16.40.119 [15/Dec/2017:10:08:39 +0800] "GET /statistics/res?/&callback=__jp0 HTTP/1.1" 304 0 "http://res.wisedu.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.62 Safari/537.36" 0.000 -
res.wisedu.com 172.16.4.111 [15/Dec/2017:10:08:46 +0800] "GET /statistics/mf?wx=0&dd=0&cp=0&sdk=0.2.47&mt=1.0.68&em=&rq=1&callback=__jp0 HTTP/1.1" 200 2 "http://localhost:8080/emap/sys/swmxsqjapp/*default/index.do" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1" 0.000 -
res.wisedu.com 172.16.4.111 [15/Dec/2017:10:10:13 +0800] "GET /statistics/mf?wx=0&dd=0&cp=0&sdk=0.2.47&mt=1.0.68&em=&rq=1&callback=__jp0 HTTP/1.1" 200 2 "http://localhost:8080/emap/sys/swmxsqjapp/*default/index.do" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1" 0.000 -
res.wisedu.com 172.16.4.111 [15/Dec/2017:10:12:39 +0800] "GET /statistics/mf?wx=0&dd=0&cp=0&sdk=0.2.47&mt=1.0.68&em=&rq=1&callback=__jp0 HTTP/1.1" 304 0 "http://localhost:8081/emap/sys/swmxszmdyapp/*default/index.do" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1" 0.000 -
res.wisedu.com 172.16.4.111 [15/Dec/2017:10:14:07 +0800] "GET /statistics/mf?wx=0&dd=0&cp=0&sdk=0.2.47&mt=1.0.68&em=&rq=1&callback=__jp0 HTTP/1.1" 200 2 "http://localhost:8080/emap/sys/swmxsqjapp/*default/index.do" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1" 0.000 -
res.wisedu.com 172.16.4.111 [15/Dec/2017:10:15:03 +0800] "GET /statistics/mf?wx=0&dd=0&cp=0&sdk=0.2.47&mt=1.0.68&em=&rq=1&callback=__jp0 HTTP/1.1" 200 2 "http://localhost:8080/emap/sys/swmxsqjapp/*default/index.do" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1" 0.000 -
res.wisedu.com 172.16.4.111 [15/Dec/2017:10:15:07 +0800] "GET /statistics/mf?wx=0&dd=0&cp=0&sdk=0.2.47&mt=1.0.68&em=&rq=1&callback=__jp0 HTTP/1.1" 200 2 "http://localhost:8080/emap/sys/swmxsqjapp/*default/index.do" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1" 0.000 -
res.wisedu.com 172.16.4.111 [15/Dec/2017:10:15:47 +0800] "GET /statistics/mf?wx=0&dd=0&cp=0&sdk=0.2.47&mt=1.0.68&em=&rq=1&callback=__jp0 HTTP/1.1" 200 2 "http://localhost:8080/emap/sys/swmxsqjapp/*default/index.do" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1" 0.000 -
res.wisedu.com 172.16.4.111 [15/Dec/2017:10:16:07 +0800] "GET /statistics/mf?wx=0&dd=0&cp=0&sdk=0.2.47&mt=1.0.68&em=&rq=1&callback=__jp0 HTTP/1.1" 200 2 "http://localhost:8080/emap/sys/swmxsqjapp/*default/index.do" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1" 0.000 -
res.wisedu.com 172.16.4.111 [15/Dec/2017:10:17:36 +0800] "GET /statistics/res?/&callback=__jp0 HTTP/1.1" 200 0 "http://res.wisedu.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" 0.000 -
res.wisedu.com 172.16.4.111 [15/Dec/2017:10:22:14 +0800] "GET /statistics/mf?wx=0&dd=0&cp=0&sdk=0.2.47&mt=1.0.68&em=&rq=1&callback=__jp0 HTTP/1.1" 200 2 "http://localhost:8080/emap/sys/swmxsqjapp/*default/index.do" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1" 0.000 -
res.wisedu.com 172.16.4.111 [15/Dec/2017:10:22:50 +0800] "GET /statistics/mf?wx=0&dd=0&cp=0&sdk=0.2.47&mt=1.0.68&em=&rq=1&callback=__jp0 HTTP/1.1" 200 2 "http://localhost:8080/emap/sys/swmxsqjapp/*default/index.do" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1" 0.000 -
